   1  15  82 102   2  75  97  23  47 101  43
   1  16  97  39 128  75 177  23  83   6  34
   1  17  75 246  42  47 144  49  48 171 201
   1  18 253  16 125 229  81  27  83 166  70
   1  19  76 129  27  47 133  62 101  96  48
   1  20  76 193  27  84  70 102  77   1  31
   1  21  47 144  33  64 165  72 103 160   9
   1  22  77  65  31  84 214 138  77 145  31
   1  23  47 101  82 105 165 151  77 209  31
   1  24  85 118 170  78  17  35  47 144  17
   1  25  64 165  92 107 165 229  78  97  39
   1  26  86   6 202  78 161  39  47  85 100
   1  27 109 165 229  78 225  43  86 150 238
   1  28  79  33  43  47 144  17  64 181 109
   1  29 111 228  15  79  81  43  87  39  14
   1  30  79 145  47  47 101 117 113 231  48
   1  31  79 209  47  87 167  46  80  17  47
   1  32  47 128  33  64 171 200 179 224 124
   1  33   0   0   1   3  49  32  11  32   7
   1  34   0   0   0   0   0   6   3  96  78
   1  35 229  65  51  88  55  78  80 145  51
   1  36  47  69 135 117 224  48  80 225  55
   1  37  88 199 110  81  33  55  47 112  17
   1  38  64 181 144 119 231 254  81  97  55
   1  39  89  87 142  81 161  59  47  85 153
   1  40 121 229  48  81 225  55  89 231 174
   1  41  82  33  59  47 112  49  64 165 162
   1  42 124  37 129  82 113  63  90 119 206
   1  43  82 177  63  47  85 173 125 229 133
   1  44  82 241  67  91  23 238  83  65  67
   1  45  47 128  33  80 181 181 127 227 143
   1  46  83 129  71  91 168  14  83 193  71
   1  47  47  85 191 129 230 224  84   1  71
   1  48  92  56  42  84  81  75  47 112  33
   1  49  80 187 200 195 160 125 229  81  75
   1  50  92 200  74  84 209  79  47  85 208
   1  51 133 168   1  85  17  79  93  88 106
   1  52  85  81  83  47 112  33  80 181 218
   1  53 135 224   0  85 145  83  93 232 142
   1  54  85 209  87  47  85 227 137 164 224
   1  55  86  17  87  94 120 170  86  81  91
   1  56  47 112  33  64 181 235 139 165  44
   1  57   0   0   1   2 177   3  11  80   8
   1  58   0   0   0   0   0   4   1 240  69
   1  59  86 145  91  95   8 198  86 209  95
   1  60  47  69 244 141 101  36  87  17  95
   1  61  95 152 230  87  81  99  47 112  75
   1  62  49  53 253 143  35  31  87 145  99
   1  63  96  41   2  87 225 103  47  70   6
   2   0 145  38 144  88  33 103  96 169  34
   2   1  88  81 103  47  97  50 161 187 201
   2   2 210 224 125 229  81 107  97  41  62
   2   3  88 209 107  47  86  23 148 232   2
   2   4  89  33 111  97 185  94  89  81 115
   2   5  47  97  18  49 150  31 150 167 121
   2   6  89 145 115  98  73 122  89 209 115
   2   7  47  54  40 152 100 148  90  17 119
   2   8  98 201 150  90  65 119  47 113  34
   2   9  17 134  48 154 100 216  90 129 123
   2  10  99  89 178  90 209 123  47  70  56
   2  11 156  36 212  91   1 127  99 217 210
   2  12  91  65 131  47  96 242  17 118  65
   2  13 158  34 223  91 129 131 100  89 238
   2  14  91 177 131  47  70  73 159 230  64
   2  15  91 241 131 100 218  10  92  49 139
   2  16  47  97   2  17 123 201 225  96 125
   2  17   0   0   1   1 240 227  10  96   6
   2  18   0   0   0   0   0   0   0  16   3
   2  19 229  81 135 101  90  42  92 161 139
   2  20  47  70  90 163  96  49  92 209 139
   2  21 101 202  70  93  17 139  47  81   2
   2  22  49 134  97 165  39 252  93  65 143
   2  23 102  90  98  93 129 147  47  22 105
   2  24 166 228  89  93 193 147 102 218 126
   2  25  93 241 147  47  65  50  81 150 113
   2  26 168 228 149  94  49 151 103  90 154
   2  27  94 113 151  47  38 121 170 164 148
   2  28  94 161 155 103 202 186  94 225 155
   2  29  47  81  66  81 166 129 172  98 175
   2  30  95  17 159 104  90 214  95  81 159
   2  31  47  38 137 174 101 240  95 145 163
   2  32 104 218 246  95 193 163  47  65  66
   2  33  97 187 201 239 224 125 229  81 167
   2  34 105  75  18  96  49 167  47  38 153
   2  35 177 224  48  96 129 171 105 203  46
   2  36  96 193 171  47  81  82  81 198 161
   2  37 179 231 255  96 241 175 106  75  78
   2  38  97  33 175  47  54 168 181 164  32
   2  39  97  97 175 106 203 106  97 161 179
   2  40  47  49 114  97 214 176 183 164  99
   2  41   0   0   2   3  65  19   9 224   6
   2  42   0   0   0   0   0   0   0   0   0
   2  43  97 209 183 107  75 134  98  17 183
   2  44  47  38 184 185 100 100  98  65 183
   2  45 107 187 162  98 129 187  47  65  98
   2  46 129 214 192 187  34 159  98 177 191
   2  47 108  75 194  98 241 191  47  38 199
   2  48 189  37 176  99  33 195 108 187 226
   2  49  99  81 195  47  49 130 129 235 201
   2  50 254 160 125 229  97 199 109  43 254
   2  51  99 193 203  47  38 214 192 232   1
   2  52 100   1 203 109 172  26 100  49 203
   2  53  47  65 130 145 246 221 194 168 177
   2  54 100  97 207 110  44  58 100 161 211
   2  55  47  22 229 196 164   8 100 209 211
   2  56 110 140  90 101  17 215  47  33 146
   2  57 161 246 236 198 164  49 101  65 219
   2  58 111  12 118 101 113 219  47  38 244
   2  59 200 100  52 101 177 223 111 124 150
   2  60 101 225 223  47  81 146 178   6 251
   2  61 202  98 159 102  17 227 111 236 182
   2  62 102  81 227  47  39   2 204  37 128
   2  63 102 129 231 112 108 210 102 193 231
   3   0  47  49 146 178  11 201   5  12 223
   3   1   0   0   1   2  16 224  12  64  10
   3   2   0   0   0   0   0   0   0   0   0
   3   3 229  97 235 112 220 242 103  33 239
   3   4  47  39  17 208  40   1 103  81 239
   3   5 113  93  18 103 129 243  47  49 178
   3   6 162  23  24 209 232   1 103 193 243
   3   7 113 205  50 103 241 247  47  23  30
   3   8 212  35 243 104  33 251 114  45  82
   3   9 104  81 251  47  49 178 194  39  38
   3  10 213 228  32 104 145 255 114 157 114
   3  11 104 194   3  47  23  45 215 228  36
   3  12 104 242   3 115  13 142 105  34   7
   3  13  47  49 178 194  39  52 217 226 191
   3  14 105  98   7 115 125 174 105 146  11
   3  15  47  39  59 219 229  96 105 194  11
   3  16 115 237 206 105 242  15  47  65 196
   3  17 147  11 201  29  96 125 229  98  19
   3  18 116 109 242 106  82  23  47  39  73
   3  19 224  32  49 106 130  23 116 190  18
   3  20 106 194  27  47  51 116 147 231  79
   3  21 226  39 254 106 242  31 117  62  50
   3  22 107  34  31  47  23  86 228  35 229
   3  23 107  82  35 117 158  82 107 130  39
   3  24  47  51 100 147 231  93 230  36  16
   3  25   0   0   1   2 193   1  12 192   5
   3  26   0   0   0   0   0   0   0   0   0
   3  27 107 178  39 118  14 114 107 226  43
   3  28  47   7 100 232  36  36 108  18  43
   3  29 118 126 150 108  66  47  47  19 100
   3  30 147 231 107 234  98 239 108 114  51
   3  31 118 222 182 108 162  51  47  39 113
   3  32 236 101  64 108 210  55 119  78 218
   3  33 109   2  59  47  67 100 147 219 201
   3  34  45  96 126 229  98  63 119 174 250
   3  35 109  98  63  47  23 126 240 160  48
   3  36 109 146  67 120  31  30 109 210  71
   3  37  47  35  84 131 215 133 242 224 173
   3  38 110   2  75 120 143  66 110  34  75
   3  39  47   7 139 245  35 243 110  98  79
   3  40 120 255  98 110 130  83  47  51  68
   3  41 131 215 146 247 100  33 110 194  83
   3  42 121 111 134 110 242  87  47  23 153
   3  43 249 100  36 111  18  91 121 207 166
   3  44 111  82  95  47  35  84 163 199 159
   3  45 251 163  47 111 114  95 122  47 202
   3  46 111 162  99  47  23 166 253 229  64
   3  47 111 210 103 122 159 238 112   2 107
   3  48  47  67  68  99 203 201  59  96 125
   3  49   0   0   0   2 209  13  12  48   8
   3  50   0   0   0   0   0   0   0   0   0
   3  51 229  98 107 122 242 111 112  98 111
   3  52  47  23 179  38 248   1 112 146 115
   3  53 123  98 115 112 194 119  47  35  52
   3  54  83 167 185  39 112   0 112 242 119
   3  55 123 194 123 113  34 123  47   7 192
   3  56  39 180   0 113  82 127 124  50 127
   3  57 113 130 131  47  35  52  83 183 198
   3  58  40  52  51 113 178 131 124 146 135
   3  59 113 226 135  47  23 204  40 116  52
   3  60 114  18 139 125   2 139 114  66 143
   3  61  47  35  20  83 151 211  40 243 159
   3  62 114  98 143 125  82 143 114 146 147
   3  63  47  23 217  41  53  64 114 194 151
   4   0 125 194 151 114 242 151  47  67  20
   4   1  67 139 201 105 176 126 229  98 155
   4   2 126  50 155 115  82 159  47   7 229
   4   3  41 248   1 115 130 163 126 146 163
   4   4 115 162 167  47  34 244  35 119 235
   4   5  42 112  79 115 210 167 126 242 167
   4   6 116   2 171  47  39 242  42 180  21
   4   7 116  50 175 127  82 175 116  98 175
   4   8  47  50 212  19  87 249  43  52  69
   4   9   0   0   0   3   1  19  12  16   5
   4  10   0   0   0   0   0   0   0   0   0
   4  11 116 146 179 127 178 183 116 178 183
   4  12  47   7 255  43 116  84 116 226 187
   4  13 128  34 187 117  18 191  47  34 179
   4  14 227  56   5  43 243 207 117  66 195
   4  15 128 130 195 117 114 195  47   8  11
   4  16  44 117  80 117 162 199 128 226 199
   4  17 117 194 203  47  50 179 227  43 201
   4  18 108 240 125 229  98 203 129  66 207
   4  19 118  34 207  47  40  23  44 240  49
   4  20 118  66 211 129 162 211 118 114 211
   4  21  47  50 131 227  24  29  45 117 231
   4  22 118 146 215 130   2 215 118 194 219
   4  23  46 248  35  45 180  48 118 242 219
   4  24 130  98 223 119  18 223  47  50 115
   4  25 162 248  41  46  52 120 119  82 227
   4  26 130 194 227 119 114 231  47  24  47
   4  27  46 116 116 119 162 235 131  34 235
   4  28 119 194 239  47  50  67 130 200  53
   4  29  46 244  15 119 242 239 131 146 239
   4  30 120  34 243  47   8  60  47  53  96
   4  31 120  66 247 131 242 247 120 114 251
   4  32  47  50   3  98 187 201 111 176 125
   4  33   0   0   0   3 145  20  14 192   6
   4  34   0   0   0   0   0   0   0   0   0
   4  35 229  82 251 132  66 251 120 210 255
   4  36  47   8  71  47 240  48 121   3   3
   4  37 132 163   3 121  51   3  47  50  19
   4  38  66 152  77  48 115   4 121  99   7
   4  39 133   3  11 121 131  11  47  24  83
   4  40  48 180 101 121 179  15 133  99  15
   4  41 121 227  19  47  50  19  82 136  89
   4  42  49  52 172 122   3  23 133 195  19
   4  43 122  51  23  47  24  94  49 116 164
   4  44 122  83  27 134  19  27 122 131  27
   4  45  47  65 227   2 104 100  49 180  95
   4  46 122 179  31 134 115  31 122 211  35
   4  47  47  24 106  50  53 128 123   3  35
   4  48 134 211  39 123  51  39  47  49 194
   4  49 242  75 200 114 176 125 229  99  43
   4  50 135  51  43 123 131  47  47  24 117
   4  51  50 248   1 123 163  51 135 147  51
   4  52 123 211  51  47  65 194 210  40 123
   4  53  51  48  21 124   3  55 135 227  55
   4  54 124  35  59  47  56 129  51 180 173
   4  55 124  83  59 136  67  63 124 131  63
   4  56  47  65  98 178   8 135  51 244 208
   4  57   0   0   0   2   0 235  14  80  13
   4  58   0   0   0   0   0   0   0   0   0
   4  59 124 163  67 136 163  71 124 211  71
   4  60  47  24 140  52 116 213 125   3  71
   4  61 136 243  75 125  35  75  47  65 114
   4  62 177 232 146  52 244 175 125  67  79
   4  63 137  83  79 125 115  83  47  24 152
   5   0  53  53 176 125 163  83 137 179  83
   5   1 125 195  87  47  49  34 129 219 201
   5   2 117 176 125 229  99  91 138   3  91
   5   3 126  19  91  47  40 163  53 184   1
   5   4 126  67  95 138  99  95 126  99  99
   5   5  47  65  50 113 184 169  54  56   0
   5   6 126 147  99 138 179 103 126 195 103
   5   7  47  40 174  54 180 224 126 227 107
   5   8 139  19 107 127  19 111  47  49  34
   5   9  81 152 180  54 245  21 127  51 115
   5  10 139  99 115 127  83 115  47  24 185
   5  11  55 117  21 127 131 119 139 195 119
   5  12 127 179 123  47  81  18  33 120 190
   5  13  55 181  15 127 211 127 140  19 127
   5  14 127 243 127  47  24 197  56  53 224
   5  15 128  35 131 140 115 135 128  83 135
   5  16  47  33   2   1 107 201 120 176 125
   5  17   0   0   0   3 129  36  15 192  12
   5  18   0   0   0   0   0   0   0   0   0
   5  19 229  99 135 140 211 139 128 163 139
   5  20  47  40 207  56 240  49 128 179 143
   5  21 141  35 143 128 227 147  47  96 210
   5  22   1  72 213  57  48   0 129   3 147
   5  23 141 115 151 129  51 151  47  40 218
   5  24  57 117  32 129  83 155 141 211 155
   5  25 129 131 159  47  48 177 225  56 224
   5  26  57 245 106 129 163 159 142  51 163
   5  27 129 211 163  47   8 229  58 117 101
   5  28 129 243 167 142 131 167 130  35 171
   5  29  47  64 177 209  40 235  58 181 111
   5  30 130  67 175 142 211 175 130  99 175
   5  31  47  24 240  59  54  16 130 147 179
   5  32 143  51 183 130 195 183  47  96 177
   5  33 177  27 200 123 176 124 229  67 187
   5  34 143 131 187 131   3 191  47  40 251
   5  35  59 240  48 131  67 195 143 211 195
   5  36 131  99 195  47  80 129 177   9   0
   5  37  60 113  91 131 131 199 144  51 199
   5  38 131 179 203  47  41   5  60 181 127
   5  39 131 211 207 144 131 207 131 243 207
   5  40  47  64 113 128 249  10  61  53 191
   5  41   0   0   2   2 160 231  19  32  27
   5  42   0   0   0   0   0   0   0   0  14
   5  43 132  35 215 144 211 215 132  67 219
   5  44  47  41  15  61 181 181 132  99 223
   5  45 145  51 223 132 147 223  47  80  97
   5  46 160 233  21  62  53 223 132 179 227
   5  47 145 115 231 132 227 231  47  41  26
   5  48  62 182  80 133   3 235 145 211 235
   5  49 133  51 239  47  64 113 144 251 200
   5  50 127  48 124 229  83 243 146  35 243
   5  51 133 115 243  47  41  37  63 120   1
   5  52 133 163 247 146 115 251 133 195 251
   5  53  47  80  97  96 233  42  63 240   9
   5  54 133 227 255 146 195 255 134  20   3
   5  55  47  41  47  64  53 199 134  52   7
   5  56 147  20   7 134 100  11  47  64 113
   5  57  96 217  52  64 182   5 134 132  15
   5  58 147 116  15 134 164  15  47  57  57
   5  59  65  54   6 134 212  19 147 196  23
   5  60 134 244  23  47  80  97 112 233  62
   5  61  65 182  79 135  36  27 148  20  31
   5  62 135  68  31  47  41  67  66  54 144
   5  63 135 100  35 148 100  39 135 132  39
   6   0  47  80  81  80 219 200   5  12 223
   6   1   0   0   1   3 176 252  17  96  20
   6   2   0   0   0   0   0   0   0   0  48
   6   3 229  84  43 148 180  47 135 212  47
   6   4  47  57  78  66 248   1 135 244  51
   6   5 149   4  51 136  36  55  47  96  65
   6   6  80 217  83  67 183 254 136  68  59
   6   7 149  84  59 136 100  63  47  57  87
   6   8  67 246  16 136 132  67 149 164  67
   6   9 136 180  71  47  96  81  96 217  93
   6  10  68 118 107 136 212  75 149 244  75
   6  11 136 244  79  47  57  97  68 246 102
   6  12 137  36  79 150  68  83 137  68  83
   6  13  47  80  81  96 217 102  69 118 191
   6  14 137 100  87 150 148  91 137 132  91
   6  15  47  57 108  69 246 208 137 164  95
   6  16 150 228  95 137 212  99  47  80  65
   6  17  64 203 200 134 112 124 229  84 103
   6  18 151  68 103 138  36 107  47  41 118
   6  19  70 240  49 138  68 111 151 132 111
   6  20 138 100 111  47  80  65  80 201 123
   6  21  71  48   0 138 132 119 151 212 119
   6  22 138 180 123  47  57 128  71 182 112
   6  23 138 212 123 152  36 123 138 244 127
   6  24  47  80  81 112 201 133  72  54 193
   6  25   0   0   1   3 209  26  16 160  11
   6  26   0   0   0   0   0   0   0  96  49
   6  27 139  20 131 152 116 131 139  68 135
   6  28  47  41 137  72 118 199 139 100 139
   6  29 152 196 139 139 132 143  47  96  65
   6  30  64 201 142  72 247  47 139 164 143
   6  31 153  20 147 139 212 147  47  73 148
   6  32  73 119  32 139 244 151 153 100 155
   6  33 140  20 155  47  80  65  64 203 199
   6  34 137 240 124 229  84 159 153 180 163
   6  35 140 100 163  47  57 157  74 112  48
   6  36 140 132 167 154   4 167 140 164 171
   6  37  47  96  81  80 217 162  74 183 121
   6  38 140 196 175 154  84 175 140 228 179
   6  39  47  57 167  75  54 228 141  20 183
   6  40 154 148 183 141  52 187  47  96  65
   6  41  64 201 172  75 183  40 141  84 191
   6  42 154 228 191 141 116 195  47  57 177
   6  43  76  55  39 141 148 199 155  52 199
   6  44 141 196 199  47  96  81  80 201 182
   6  45  76 183 175 141 228 203 155 132 207
   6  46 142   4 211  47  73 186  77  55 112
   6  47 142  52 211 155 212 215 142  84 215
   6  48  47  96  81  64 203 200 141 176 123
   6  49   0   0   2   3 224 252  16 112  30
   6  50   0   0   0   0   0   0   0 224  63
   6  51 229  84 219 156  36 223 142 148 223
   6  52  47  57 196  77 248   1 142 180 227
   6  53 156 116 227 142 212 231  47  96  65
   6  54 128 217 201  78 119 252 142 244 235
   6  55 156 180 239 143  36 235  47  57 205
   6  56  78 247  73 143  68 243 157   4 243
   6  57 143 100 243  47  96  81  80 217 210
   6  58  79 119 159 143 132 251 157  84 251
   6  59 143 164 251  47  73 215  79 247 151
   6  60 143 212 255 157 165   3 143 245   3
   6  61  47  96  65 112 217 220  80 120  47
   6  62 144  21   7 157 245  11 144  53  11
   6  63  47  57 225  80 183 176 144  85  15
   7   0 158  53  19 144 133  19  47  96  81
   7   1  96 219 200 145 112 123 229  85  23
   7   2 158 133  27 144 197  27  47  57 235
   7   3  81 248   1 144 229  31 158 197  31
   7   4 145   5  35  47  96  81 112 217 238
   7   5  82  55 255 145  37  39 159  21  39
   7   6 145  69  43  47  73 243  82 183 160
   7   7 145 117  43 159  85  47 145 133  51
   7   8  47 112  65  80 201 248  83  55 246
   7   9   0   0   1   4 129  13  16 112  21
   7  10   0   0   0   0   0   0   0  96  54
   7  11 145 165  55 159 165  55 145 213  59
   7  12  47  73 253  83 183 248 145 245  59
   7  13 159 245  63 146  21  63  47 112  97
   7  14  96 202   2  84  56 175 146  53  67
   7  15 160  69  71 146  85  71  47  74   6
   7  16  84 184   0 146 117  75 160 133  79
   7  17 146 149  79  47  96  65  64 219 199
   7  18 149  48 123 229  85  83 160 213  83
   7  19 146 229  87  47  74  15  85 176  48
   7  20 147   5  91 161  53  91 147  37  95
   7  21  47 112  81  64 202  21  85 248 177
   7  22 147  69  99 161 117  99 147 101 103
   7  23  47  58  26  86 120  24 147 133 107
   7  24 161 197 107 147 165 111  47 128  81
   7  25  80 202  30  86 248 109 147 213 111
   7  26 162   5 115 147 245 115  47  74  35
   7  27  87 120 104 148  21 119 162  85 123
   7  28 148  37 123  47 112  81  80 218  39
   7  29  87 249  63 148  85 127 162 149 127
   7  30 148 117 131  47  74  43  88  56  80
   7  31 148 149 135 162 229 139 148 181 139
   7  32  47 112  65  96 203 200 152 240 124
   7  33   0   0   0   2 225  33  14 192  20
   7  34   0   0   0   0   0   0   0  48  53
   7  35 229  85 143 163  37 143 148 245 147
   7  36  47  74  53  89  48  49 149   5 147
   7  37 163 117 151 149  37 151  47 144  81
   7  38  96 218  57  89 184   1 149  69 159
   7  39 163 181 159 149 101 159  47  42  62
   7  40  90  56 131 149 133 163 164   5 167
   7  41 149 165 167  47 112  97 112 218  66
   7  42  90 184 212 149 197 171 164  69 175
   7  43 149 229 175  47  74  71  91  56 217
   7  44 150  21 179 164 149 179 150  53 183
   7  45  47 128  97  48 218  76  91 121 191
   7  46 150  85 187 164 229 187 150 117 191
   7  47  47  42  80  91 248 160 150 149 195
   7  48 165  37 195 150 181 199  47 128  97
   7  49  64 219 201 156 112 123 229  69 199
   7  50 165 117 203 150 245 203  47  58  89
   7  51  92 248   0 151  21 207 165 181 211
   7  52 151  53 211  47 128  81  64 202  93
   7  53  93 119 254 151  85 215 166   5 215
   7  54 151 117 219  47  58  97  93 184 245
   7  55 151 149 223 166  69 223 151 181 227
   7  56  47 112  97 112 202 102  94  57  75
   7  57   0   0   1   3  64 246  16 224  19
   7  58   0   0   0   0   0   0   0  64  44
   7  59 151 213 231 166 149 235 151 245 235
   7  60  47  58 107  94 249  73 152  21 239
   7  61 166 213 243 152  53 243  47 144  97
   7  62 112 218 111  95  58  63 152  85 247
   7  63 167  21 251 152 117 251  47  74 115
   8   0  95 184 240 152 149 255 167  85 255
   8   1 152 182   3  47 128  81  96 219 200
   8   2 160  48 124 229  70   7 167 166   7
   8   3 152 246  11  47  42 124  96 184   2
   8   4 153  22  11 167 246  15 153  54  15
   8   5  47 128  49  80 218 129  97  48 173
   8   6 153  86  19 168  54  23 153 118  23
   8   7  47  58 133  97 185  99 153 150  27
   8   8 168 118  27 153 182  31  47 128  97
   8   9  80 218 137  98  57 195 153 214  35
   8  10 168 182  39 153 246  39  47  58 141
   8  11  98 185 202 154  22  43 169   6  43
   8  12 154  54  47  47 112  81  64 218 146
   8  13  98 250 207 154  86  51 169  70  51
   8  14 154 118  55  47  58 150  99 121  64
   8  15 154 150  59 169 134  59 154 182  63
   8  16  47 128  97  80 219 200 163 240 123
   8  17   0   0   0   3 177  14  18   0  21
   8  18   0   0   0   0   0   0   0   0  59
   8  19 229  70  67 169 214  67 154 246  71
   8  20  47  58 158 100 112  48 155  38  75
   8  21 170  22  79 155  70  79  47 144  81
   8  22  96 218 163 100 240   0 155  86  83
   8  23 170  86  83 155 134  87  47  90 167
   8  24 101 121 224 155 150  91 170 150  91
   8  25 155 182  95  47 112  97  96 202 171
   8  26 101 250  58 155 214  99 170 214  99
   8  27 155 246 103  47  74 176 102 122  58
   8  28 156  22 107 171  22 107 156  54 111
   8  29  47 128  81  80 218 180 102 251  95
   8  30 156  86 115 171 102 119 156 118 119
   8  31  47  58 184 103 185 160 156 150 123
   8  32 171 182 127 156 182 131  47 128  81
   8  33  96 203 200 168  48 124 229  86 131
   8  34 171 246 135 156 246 139  47  74 193
   8  35 104 176  49 157   6 143 172  54 143
   8  36 157  38 143  47 128  81  96 218 197
   8  37 105  48  79 157  70 151 172 118 151
   8  38 157 102 151  47  58 201 105 186  85
   8  39 157 134 155 172 182 159 157 150 163
   8  40  47 128  81  96 202 206 106  58 178
   8  41   0   0   0   2 241   8  14 208  16
   8  42   0   0   0   0   0   0   0  80  53
   8  43 157 198 163 173   6 167 157 214 171
   8  44  47  58 210 106 186 187 157 246 175
   8  45 173  70 175 158  22 179  47 112  81
   8  46  96 202 214 107  59 223 158  54 183
   8  47 173 134 183 158  86 187  47  42 218
   8  48 107 185 240 158 118 191 173 198 191
   8  49 158 150 195  47 128  97  96 203 199
   8  50 172 112 123 229  54 199 174  22 199
   8  51 158 214 203  47  74 227 108 184   0
   8  52 158 246 207 174  86 207 159  22 211
   8  53  47 144  97  80 202 231 109  53 231
   8  54 159  38 215 174 150 215 159  86 219
   8  55  47  58 235 109 186 208 159 102 223
   8  56 174 230 223 159 134 227  47 112  97
   8  57 112 218 239 110 123  58 159 166 231
   8  58 175  38 235 159 198 235  47  58 243
   8  59 110 251  59 159 230 239 175 102 243
   8  60 160   6 247  47 144  81  96 234 248
   8  61 111 124 111 160  38 251 175 166 251
   8  62 160  70 255  47  42 252 111 250  64
   8  63 160  87   3 175 231   7 160 119   7
   9   0  47 128  97  96 219 199   5  12 223
   9   1   0   0   0   2 144 254  14   0  18
   9   2   0   0   0   0   0   0   0  32  64
   9   3 229  55  11 176  39  15 160 183  15
   9   4  47  75   4 113  56   2 160 215  19
   9   5 176 103  23 160 247  23  47 128  81
   9   6  80 219   8 113 179   4 161  23  31
   9   7 176 183  31 161  55  31  47  59  13
   9   8 114  59  85 161  87  39 176 247  39
   9   9 161 119  43  47 128  97  96 219  16
   9  10 114 187 178 161 135  47 177  55  47
   9  11 161 167  47  47  59  20 115  59 188
   9  12 161 199  55 177 119  55 161 231  55
   9  13  47 128  65  80 219  25 115 188 255
   9  14 162   7  59 177 183  63 162  39  63
   9  15  47  43  29 116  58 144 162  71  67
   9  16 177 247  71 162 103  71  47 128  81
   9  17  80 219 199 180 176 123 229  55  75
   9  18 178  55  79 162 151  83  47  59  37
   9  19 117  48  48 162 199  87 178 135  87
   9  20 162 231  91  47 128  81  96 203  42
   9  21 117 176  21 163   7  95 178 199  95
   9  22 163  23  99  47  75  45 118  59 221
   9  23 163  55 103 178 247 103 163  87 107
   9  24  47 128 113  96 219  50 118 252  58
   9  25   0   0   2   2 177   7  14 144  17
   9  26   0   0   0   0   0   0   0  48  42
   9  27 163 119 111 179  71 115 163 151 115
   9  28  47  59  54 119  60  60 163 167 119
   9  29 179 135 123 163 199 123  47 112  65
   9  30  80 187  58 119 189 143 163 231 127
   9  31 179 199 131 164   7 131  47  59  61
