PDS_VERSION_ID = PDS3                                                         
RECORD_TYPE = FIXED_LENGTH                                                    
RECORD_BYTES = 80                                                             
FILE_RECORDS = 5792                                                           
LABEL_RECORDS = 91                                                            
^TABLE = 92                                                                   
DATA_SET_ID = "GP-J-NFR-3-ENTRY-V1.0"                                         
SPACECRAFT_NAME = "GALILEO PROBE"                                             
INSTRUMENT_NAME = "NET FLUX RADIOMETER"                                       
TARGET_NAME = JUPITER                                                         
MISSION_PHASE_NAME = "PROBE DESCENT"                                          
START_TIME = "UNK"                                                            
STOP_TIME = "UNK"                                                             
PRODUCT_NAME = "TDSRA.TAB"                                                    
PRODUCT_ID = "TDSRA.TAB"                                                      
PRODUCT_CREATION_TIME =  1998-08-14                                           
DESCRIPTION = "                                                               
# tdepsr.a                                                                    
# Released 4 DEC 95 by Pat Fry, UW SSEC                                       
# Temperature-dependent spectral response for channel A                       
# Format: wavelength(micrometers),response at NTEMPS temperatures             
# T-dep short wavelength cuton (to 4.2um) has been added                      
#                                                                             
# spectral response data file was previously:                                 
# NFRSRA                                                                      
# Released 25 Jan 95 by Pat Fry, UW SSEC                                      
# Previously released as SR930527.A on 27 May 93                              
# Galileo NFR Channel A Spectral Response                                     
# Column 1 is wavelength in micrometers.                                      
# Column 2 is spectral response, normalized to 1.0                            
# at maximum.                                                                 
# From UW SSEC worksheet ADXXCMP.XLS:                                         
#    Use 01R2 measurements to 25um                                            
#    Smooth grating overlaps                                                  
#    Smooth 22-25um region                                                    
#    Use last OCLI scan datum to 200um                                        
# See also: 'Calibration of the Galileo Net Flux Radiometer,'                 
# presented at the Fourth DSL/USU and NIST Symposium on                       
# Infrared Radiometric Sensor Calibration (May 9-12, 1994).                   
      4.00000 = NTEMPS                                                        
  -40.00  -10.00   20.00   50.00 = TEMPS                                      
"                                                                             
                                                                              
OBJECT = TABLE                                                                
INTERCHANGE_FORMAT = ASCII                                                    
ROWS = 5701                                                                   
COLUMNS = 5                                                                   
ROW_BYTES = 80                                                                
                                                                              
OBJECT = COLUMN                                                               
NAME = WAVELENGTH                                                             
DESCRIPTION = "Wavelength in micrometers"                                     
DATA_TYPE = REAL                                                              
START_BYTE = 1                                                                
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_MIN40C                                                              
DESCRIPTION = "Relative Spectral Response at -40C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 12                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_MIN10C                                                              
DESCRIPTION = "Relative Spectral Response at -10C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 23                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_POS40C                                                              
DESCRIPTION = "Relative Spectral Response at +20C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 34                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
    0.7780,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7790,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7800,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7810,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7820,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7830,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7840,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7850,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7860,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7870,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7880,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7890,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7900,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7910,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7920,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7930,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7940,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7950,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7960,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7970,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7980,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.7990,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8000,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8010,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8020,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8030,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8040,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8050,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8060,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8070,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8080,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8090,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8100,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8110,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8120,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8130,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8140,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8150,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8160,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8170,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8180,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8190,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8200,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8210,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8220,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8230,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8240,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8250,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8260,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8270,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8280,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8290,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8300,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8310,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8320,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8330,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8340,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8350,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8360,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8370,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8380,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8390,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8400,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8410,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8420,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8430,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8440,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8450,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8460,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8470,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8480,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8490,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8500,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8510,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8520,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8530,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8540,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8550,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8560,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8570,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8580,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8590,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8600,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8610,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8620,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8630,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8640,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8650,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8660,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8670,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8680,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8690,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8700,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8710,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8720,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8730,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8740,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8750,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8760,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8770,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8780,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8790,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8800,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8810,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8820,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8830,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8840,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8850,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8860,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8870,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8880,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8890,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8900,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8910,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8920,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8930,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8940,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8950,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8960,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8970,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8980,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.8990,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9000,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9010,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9020,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9030,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9040,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9050,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9060,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9070,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9080,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9090,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9100,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9110,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9120,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9130,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9140,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9150,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9160,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9170,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9180,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9190,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9200,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9210,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9220,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9230,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9240,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9250,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9260,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9270,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9280,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9290,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9300,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9310,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9320,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9330,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9340,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9350,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9360,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9370,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9380,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9390,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9400,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9410,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9420,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9430,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9440,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9450,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9460,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9470,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9480,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9490,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9500,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9510,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9520,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9530,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9540,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9550,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9560,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9570,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9580,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9590,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9600,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9610,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9620,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9630,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9640,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9650,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9660,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9670,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9680,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9690,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9700,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9710,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9720,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9730,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9740,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9750,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9760,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9770,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9780,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9790,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9800,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9810,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9820,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9830,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9840,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9850,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9860,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9870,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9880,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9890,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9900,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9910,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9920,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9930,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9940,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9950,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9960,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9970,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9980,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.9990,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.0950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.1950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.2950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.3950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.4950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.5950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.6950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7300,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7350,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7400,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7450,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7500,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7550,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7600,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7650,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7700,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7750,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7800,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7850,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7900,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.7950,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8000,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8050,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8100,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8150,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8200,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8250,    0.0000,    0.0000,    0.0000,    0.0000                        
    1.8300,    0.0000,    0.0000,    0.0000,    0.0000                        
