PDS_VERSION_ID = PDS3                                                         
RECORD_TYPE = FIXED_LENGTH                                                    
RECORD_BYTES = 80                                                             
FILE_RECORDS = 5793                                                           
LABEL_RECORDS = 92                                                            
^TABLE = 93                                                                   
DATA_SET_ID = "GP-J-NFR-3-ENTRY-V1.0"                                         
SPACECRAFT_NAME = "GALILEO PROBE"                                             
INSTRUMENT_NAME = "NET FLUX RADIOMETER"                                       
TARGET_NAME = JUPITER                                                         
MISSION_PHASE_NAME = "PROBE DESCENT"                                          
START_TIME = "UNK"                                                            
STOP_TIME = "UNK"                                                             
PRODUCT_NAME = "TDSRE.TAB"                                                    
PRODUCT_ID = "TDSRE.TAB"                                                      
PRODUCT_CREATION_TIME =  1998-08-14                                           
DESCRIPTION = "                                                               
# tdepsr.e                                                                    
# Released 4 DEC 95 by Pat Fry, UW SSEC                                       
# Temperature-dependent spectral response for channel E.                      
# format: wavelength(um), response at NTEMPS temperatures(C)                  
# Added T-dep cuton to 0.7um.                                                 
# T-dep adjustment to remainder of response.                                  
#                                                                             
# Spectral response file was previously:                                      
# NFRSRE                                                                      
# Released 25 Jan 95 by Pat Fry, UW SSEC                                      
# Previously released as SR930527.E on 27 May 93                              
# Previously released as ESR.DAT on 10/5/88                                   
# Galileo NFR Channel E Spectral Response                                     
# Column 1 is wavelength in micrometers.                                      
# Column 2 is spectral response, normalized to 1.0                            
# at maximum.                                                                 
# Data source is SN01R spectral response tests.                               
# See UW SSEC 'Reference Detectors, Spectral Response'                        
# log book, p.80 for details.                                                 
# See also: 'Calibration of the Galileo Net Flux Radiometer,'                 
# presented at the Fourth DSL/USU and NIST Symposium on                       
# Infrared Radiometric Sensor Calibration (May 9-12, 1994).                   
      4.00000 = NTEMPS                                                        
  -40.00  -10.00   20.00   50.00 = TEMPS                                      
    5701 = NDATA                                                              
"                                                                             
                                                                              
OBJECT = TABLE                                                                
INTERCHANGE_FORMAT = ASCII                                                    
ROWS = 5701                                                                   
COLUMNS = 5                                                                   
ROW_BYTES = 80                                                                
                                                                              
OBJECT = COLUMN                                                               
NAME = WAVELENGTH                                                             
DESCRIPTION = "Wavelength in micrometers"                                     
DATA_TYPE = REAL                                                              
START_BYTE = 1                                                                
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_MIN40C                                                              
DESCRIPTION = "Relative Spectral Response at -40C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 12                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_MIN10C                                                              
DESCRIPTION = "Relative Spectral Response at -10C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 23                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_POS40C                                                              
DESCRIPTION = "Relative Spectral Response at +20C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 34                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
    1.9400,    0.9161,    0.9220,    0.9332,    0.9432                        
    1.9450,    0.9161,    0.9223,    0.9334,    0.9444                        
    1.9500,    0.9161,    0.9224,    0.9336,    0.9455                        
    1.9550,    0.9160,    0.9223,    0.9337,    0.9463                        
    1.9600,    0.9159,    0.9222,    0.9339,    0.9469                        
    1.9650,    0.9154,    0.9218,    0.9337,    0.9471                        
    1.9700,    0.9149,    0.9213,    0.9335,    0.9473                        
    1.9750,    0.9145,    0.9209,    0.9333,    0.9476                        
    1.9800,    0.9142,    0.9205,    0.9331,    0.9480                        
    1.9850,    0.9140,    0.9199,    0.9329,    0.9484                        
    1.9900,    0.9138,    0.9194,    0.9327,    0.9489                        
    1.9950,    0.9138,    0.9188,    0.9325,    0.9493                        
    2.0000,    0.9138,    0.9182,    0.9323,    0.9497                        
    2.0050,    0.9161,    0.9200,    0.9346,    0.9525                        
    2.0100,    0.9183,    0.9216,    0.9368,    0.9549                        
    2.0150,    0.9204,    0.9231,    0.9391,    0.9571                        
    2.0200,    0.9224,    0.9244,    0.9413,    0.9591                        
    2.0250,    0.9244,    0.9258,    0.9436,    0.9612                        
    2.0300,    0.9265,    0.9274,    0.9458,    0.9633                        
    2.0350,    0.9284,    0.9291,    0.9481,    0.9656                        
    2.0400,    0.9303,    0.9311,    0.9503,    0.9678                        
    2.0450,    0.9297,    0.9310,    0.9501,    0.9675                        
    2.0500,    0.9293,    0.9313,    0.9498,    0.9673                        
    2.0550,    0.9289,    0.9319,    0.9496,    0.9673                        
    2.0600,    0.9287,    0.9328,    0.9493,    0.9675                        
    2.0650,    0.9287,    0.9336,    0.9490,    0.9677                        
    2.0700,    0.9288,    0.9343,    0.9488,    0.9677                        
    2.0750,    0.9291,    0.9347,    0.9485,    0.9676                        
    2.0800,    0.9294,    0.9351,    0.9482,    0.9674                        
    2.0850,    0.9327,    0.9385,    0.9511,    0.9703                        
    2.0900,    0.9360,    0.9417,    0.9540,    0.9732                        
    2.0950,    0.9393,    0.9448,    0.9568,    0.9761                        
    2.1000,    0.9425,    0.9478,    0.9597,    0.9790                        
    2.1050,    0.9456,    0.9503,    0.9626,    0.9818                        
    2.1100,    0.9486,    0.9529,    0.9655,    0.9847                        
    2.1150,    0.9512,    0.9554,    0.9683,    0.9875                        
    2.1200,    0.9537,    0.9579,    0.9712,    0.9902                        
    2.1250,    0.9543,    0.9587,    0.9723,    0.9912                        
    2.1300,    0.9549,    0.9595,    0.9734,    0.9923                        
    2.1350,    0.9557,    0.9602,    0.9745,    0.9934                        
    2.1400,    0.9565,    0.9609,    0.9756,    0.9945                        
    2.1450,    0.9573,    0.9616,    0.9766,    0.9956                        
    2.1500,    0.9581,    0.9626,    0.9777,    0.9966                        
    2.1550,    0.9591,    0.9639,    0.9788,    0.9976                        
    2.1600,    0.9600,    0.9654,    0.9799,    0.9985                        
    2.1650,    0.9582,    0.9641,    0.9780,    0.9965                        
    2.1700,    0.9565,    0.9627,    0.9760,    0.9944                        
    2.1750,    0.9548,    0.9611,    0.9741,    0.9923                        
    2.1800,    0.9532,    0.9594,    0.9722,    0.9903                        
    2.1850,    0.9515,    0.9577,    0.9703,    0.9881                        
    2.1900,    0.9499,    0.9557,    0.9683,    0.9860                        
    2.1950,    0.9482,    0.9536,    0.9664,    0.9840                        
    2.2000,    0.9466,    0.9514,    0.9645,    0.9821                        
    2.2050,    0.9477,    0.9518,    0.9654,    0.9831                        
    2.2100,    0.9486,    0.9523,    0.9663,    0.9841                        
    2.2150,    0.9494,    0.9528,    0.9672,    0.9851                        
    2.2200,    0.9501,    0.9535,    0.9681,    0.9861                        
    2.2250,    0.9507,    0.9543,    0.9690,    0.9871                        
    2.2300,    0.9513,    0.9551,    0.9699,    0.9882                        
    2.2350,    0.9520,    0.9560,    0.9708,    0.9892                        
    2.2400,    0.9526,    0.9570,    0.9717,    0.9903                        
    2.2450,    0.9522,    0.9568,    0.9712,    0.9901                        
    2.2500,    0.9520,    0.9567,    0.9707,    0.9899                        
    2.2550,    0.9520,    0.9566,    0.9702,    0.9897                        
    2.2600,    0.9523,    0.9567,    0.9698,    0.9896                        
    2.2650,    0.9527,    0.9567,    0.9693,    0.9894                        
    2.2700,    0.9531,    0.9567,    0.9688,    0.9892                        
    2.2750,    0.9536,    0.9566,    0.9683,    0.9890                        
    2.2800,    0.9541,    0.9565,    0.9679,    0.9888                        
    2.2850,    0.9550,    0.9569,    0.9680,    0.9892                        
    2.2900,    0.9554,    0.9573,    0.9682,    0.9895                        
    2.2950,    0.9552,    0.9575,    0.9683,    0.9898                        
    2.3000,    0.9546,    0.9577,    0.9685,    0.9899                        
    2.3050,    0.9539,    0.9577,    0.9686,    0.9900                        
    2.3100,    0.9533,    0.9577,    0.9688,    0.9901                        
    2.3150,    0.9528,    0.9577,    0.9689,    0.9901                        
    2.3200,    0.9525,    0.9577,    0.9691,    0.9900                        
    2.3250,    0.9550,    0.9605,    0.9720,    0.9927                        
    2.3300,    0.9578,    0.9633,    0.9750,    0.9955                        
    2.3350,    0.9610,    0.9662,    0.9779,    0.9984                        
    2.3400,    0.9646,    0.9691,    0.9809,    1.0013                        
    2.3450,    0.9684,    0.9720,    0.9838,    1.0042                        
    2.3500,    0.9721,    0.9748,    0.9868,    1.0073                        
    2.3550,    0.9754,    0.9775,    0.9897,    1.0104                        
    2.3600,    0.9784,    0.9801,    0.9927,    1.0136                        
    2.3650,    0.9778,    0.9793,    0.9922,    1.0134                        
    2.3700,    0.9770,    0.9785,    0.9916,    1.0131                        
    2.3750,    0.9762,    0.9778,    0.9911,    1.0127                        
    2.3800,    0.9753,    0.9771,    0.9906,    1.0123                        
    2.3850,    0.9742,    0.9763,    0.9900,    1.0119                        
    2.3900,    0.9730,    0.9756,    0.9895,    1.0113                        
    2.3950,    0.9719,    0.9750,    0.9890,    1.0105                        
    2.4000,    0.9707,    0.9744,    0.9884,    1.0096                        
    2.4050,    0.9716,    0.9760,    0.9899,    1.0107                        
    2.4100,    0.9725,    0.9776,    0.9913,    1.0117                        
    2.4150,    0.9736,    0.9791,    0.9928,    1.0127                        
    2.4200,    0.9746,    0.9806,    0.9942,    1.0137                        
    2.4250,    0.9758,    0.9820,    0.9957,    1.0147                        
    2.4300,    0.9772,    0.9833,    0.9971,    1.0159                        
    2.4350,    0.9789,    0.9846,    0.9986,    1.0172                        
    2.4400,    0.9810,    0.9859,    1.0000,    1.0187                        
    2.4450,    0.9803,    0.9843,    0.9985,    1.0173                        
    2.4500,    0.9796,    0.9828,    0.9970,    1.0158                        
    2.4550,    0.9788,    0.9814,    0.9955,    1.0141                        
    2.4600,    0.9778,    0.9800,    0.9940,    1.0123                        
    2.4650,    0.9767,    0.9787,    0.9925,    1.0104                        
    2.4700,    0.9757,    0.9776,    0.9910,    1.0084                        
    2.4750,    0.9745,    0.9767,    0.9895,    1.0064                        
    2.4800,    0.9733,    0.9760,    0.9880,    1.0043                        
    2.4850,    0.9720,    0.9757,    0.9868,    1.0021                        
    2.4900,    0.9706,    0.9753,    0.9855,    0.9996                        
    2.4950,    0.9691,    0.9747,    0.9842,    0.9969                        
    2.5000,    0.9675,    0.9740,    0.9829,    0.9940                        
    2.5050,    0.9660,    0.9733,    0.9817,    0.9915                        
    2.5100,    0.9645,    0.9724,    0.9804,    0.9902                        
    2.5150,    0.9631,    0.9714,    0.9791,    0.9889                        
    2.5200,    0.9618,    0.9702,    0.9778,    0.9876                        
    2.5250,    0.9590,    0.9674,    0.9751,    0.9848                        
    2.5300,    0.9563,    0.9645,    0.9723,    0.9820                        
    2.5350,    0.9539,    0.9618,    0.9695,    0.9792                        
    2.5400,    0.9518,    0.9590,    0.9668,    0.9764                        
    2.5450,    0.9500,    0.9563,    0.9640,    0.9736                        
    2.5500,    0.9481,    0.9535,    0.9612,    0.9708                        
    2.5550,    0.9460,    0.9504,    0.9585,    0.9681                        
    2.5600,    0.9438,    0.9472,    0.9557,    0.9653                        
    2.5650,    0.9423,    0.9448,    0.9539,    0.9634                        
    2.5700,    0.9409,    0.9426,    0.9520,    0.9616                        
    2.5750,    0.9394,    0.9406,    0.9502,    0.9597                        
    2.5800,    0.9380,    0.9387,    0.9484,    0.9578                        
    2.5850,    0.9366,    0.9370,    0.9465,    0.9560                        
    2.5900,    0.9350,    0.9351,    0.9447,    0.9541                        
    2.5950,    0.9333,    0.9334,    0.9429,    0.9523                        
    2.6000,    0.9316,    0.9317,    0.9410,    0.9504                        
    2.6050,    0.9276,    0.9278,    0.9368,    0.9462                        
    2.6100,    0.9236,    0.9238,    0.9326,    0.9420                        
    2.6150,    0.9195,    0.9196,    0.9284,    0.9377                        
    2.6200,    0.9152,    0.9150,    0.9243,    0.9335                        
    2.6250,    0.9108,    0.9102,    0.9201,    0.9293                        
    2.6300,    0.9065,    0.9055,    0.9159,    0.9250                        
    2.6350,    0.9023,    0.9010,    0.9117,    0.9208                        
    2.6400,    0.8983,    0.8967,    0.9075,    0.9165                        
    2.6450,    0.8885,    0.8867,    0.8972,    0.9061                        
    2.6500,    0.8789,    0.8768,    0.8869,    0.8957                        
    2.6550,    0.8693,    0.8671,    0.8766,    0.8853                        
    2.6600,    0.8598,    0.8575,    0.8663,    0.8749                        
    2.6650,    0.8504,    0.8481,    0.8560,    0.8645                        
    2.6700,    0.8409,    0.8389,    0.8457,    0.8541                        
    2.6750,    0.8311,    0.8296,    0.8354,    0.8437                        
    2.6800,    0.8213,    0.8203,    0.8251,    0.8333                        
    2.6850,    0.7950,    0.7947,    0.7985,    0.8065                        
    2.6900,    0.7686,    0.7690,    0.7720,    0.7797                        
    2.6950,    0.7419,    0.7433,    0.7454,    0.7529                        
    2.7000,    0.7151,    0.7174,    0.7189,    0.7261                        
    2.7050,    0.6881,    0.6915,    0.6924,    0.6993                        
    2.7100,    0.6610,    0.6651,    0.6658,    0.6725                        
    2.7150,    0.6339,    0.6383,    0.6393,    0.6457                        
    2.7200,    0.6068,    0.6110,    0.6127,    0.6189                        
    2.7250,    0.5838,    0.5875,    0.5904,    0.5963                        
    2.7300,    0.5605,    0.5638,    0.5680,    0.5737                        
    2.7350,    0.5369,    0.5402,    0.5457,    0.5511                        
    2.7400,    0.5131,    0.5166,    0.5233,    0.5286                        
    2.7450,    0.4890,    0.4931,    0.5010,    0.5060                        
    2.7500,    0.4652,    0.4697,    0.4786,    0.4834                        
    2.7550,    0.4418,    0.4466,    0.4563,    0.4608                        
    2.7600,    0.4187,    0.4238,    0.4339,    0.4383                        
    2.7650,    0.4120,    0.4176,    0.4282,    0.4325                        
    2.7700,    0.4054,    0.4118,    0.4225,    0.4268                        
    2.7750,    0.3992,    0.4061,    0.4169,    0.4210                        
    2.7800,    0.3934,    0.4005,    0.4112,    0.4153                        
    2.7850,    0.3879,    0.3950,    0.4055,    0.4095                        
    2.7900,    0.3829,    0.3896,    0.3998,    0.4038                        
    2.7950,    0.3779,    0.3841,    0.3941,    0.3980                        
    2.8000,    0.3728,    0.3788,    0.3884,    0.3923                        
    2.8050,    0.3762,    0.3820,    0.3915,    0.3955                        
    2.8100,    0.3794,    0.3853,    0.3947,    0.3986                        
    2.8150,    0.3824,    0.3885,    0.3978,    0.4018                        
    2.8200,    0.3853,    0.3918,    0.4009,    0.4050                        
    2.8250,    0.3881,    0.3951,    0.4041,    0.4081                        
    2.8300,    0.3909,    0.3981,    0.4072,    0.4113                        
    2.8350,    0.3935,    0.4009,    0.4104,    0.4145                        
    2.8400,    0.3961,    0.4034,    0.4135,    0.4176                        
    2.8450,    0.3988,    0.4060,    0.4169,    0.4211                        
    2.8500,    0.4015,    0.4085,    0.4203,    0.4245                        
    2.8550,    0.4043,    0.4111,    0.4238,    0.4280                        
    2.8600,    0.4071,    0.4139,    0.4272,    0.4315                        
    2.8650,    0.4101,    0.4167,    0.4306,    0.4349                        
    2.8700,    0.4132,    0.4194,    0.4340,    0.4384                        
    2.8750,    0.4164,    0.4221,    0.4375,    0.4418                        
    2.8800,    0.4197,    0.4248,    0.4409,    0.4453                        
    2.8850,    0.4240,    0.4286,    0.4453,    0.4498                        
    2.8900,    0.4284,    0.4325,    0.4498,    0.4543                        
    2.8950,    0.4326,    0.4364,    0.4543,    0.4588                        
    2.9000,    0.4366,    0.4400,    0.4587,    0.4633                        
    2.9050,    0.4405,    0.4434,    0.4632,    0.4678                        
    2.9100,    0.4444,    0.4467,    0.4676,    0.4723                        
    2.9150,    0.4484,    0.4502,    0.4721,    0.4768                        
    2.9200,    0.4525,    0.4540,    0.4766,    0.4813                        
    2.9250,    0.4522,    0.4538,    0.4763,    0.4811                        
    2.9300,    0.4520,    0.4539,    0.4761,    0.4808                        
    2.9350,    0.4517,    0.4541,    0.4758,    0.4806                        
    2.9400,    0.4514,    0.4543,    0.4756,    0.4803                        
    2.9450,    0.4513,    0.4546,    0.4753,    0.4801                        
    2.9500,    0.4512,    0.4549,    0.4751,    0.4799                        
    2.9550,    0.4512,    0.4553,    0.4749,    0.4796                        
    2.9600,    0.4511,    0.4556,    0.4746,    0.4794                        
    2.9650,    0.4535,    0.4587,    0.4772,    0.4820                        
    2.9700,    0.4557,    0.4616,    0.4798,    0.4846                        
    2.9750,    0.4579,    0.4644,    0.4824,    0.4872                        
    2.9800,    0.4601,    0.4672,    0.4850,    0.4898                        
    2.9850,    0.4623,    0.4701,    0.4876,    0.4924                        
    2.9900,    0.4654,    0.4731,    0.4901,    0.4950                        
    2.9950,    0.4686,    0.4761,    0.4927,    0.4977                        
    3.0000,    0.4717,    0.4790,    0.4953,    0.4949                        
    3.0050,    0.4749,    0.4818,    0.4979,    0.4982                        
    3.0100,    0.4780,    0.4845,    0.5005,    0.5014                        
    3.0150,    0.4812,    0.4872,    0.5031,    0.5047                        
    3.0200,    0.4844,    0.4899,    0.5057,    0.5079                        
    3.0250,    0.4876,    0.4927,    0.5082,    0.5112                        
    3.0300,    0.4909,    0.4956,    0.5108,    0.5145                        
    3.0350,    0.4935,    0.4984,    0.5134,    0.5170                        
    3.0400,    0.4960,    0.5012,    0.5160,    0.5196                        
    3.0450,    0.4979,    0.5033,    0.5179,    0.5214                        
    3.0500,    0.4997,    0.5055,    0.5197,    0.5233                        
    3.0550,    0.5016,    0.5077,    0.5216,    0.5252                        
    3.0600,    0.5035,    0.5099,    0.5235,    0.5270                        
    3.0650,    0.5054,    0.5121,    0.5254,    0.5289                        
    3.0700,    0.5073,    0.5143,    0.5272,    0.5308                        
    3.0750,    0.5092,    0.5166,    0.5291,    0.5328                        
    3.0800,    0.5111,    0.5188,    0.5310,    0.5348                        
    3.0850,    0.5131,    0.5211,    0.5328,    0.5368                        
    3.0900,    0.5151,    0.5234,    0.5347,    0.5388                        
    3.0950,    0.5171,    0.5257,    0.5366,    0.5408                        
    3.1000,    0.5191,    0.5280,    0.5384,    0.5429                        
    3.1050,    0.5212,    0.5303,    0.5403,    0.5451                        
    3.1100,    0.5233,    0.5326,    0.5422,    0.5472                        
    3.1150,    0.5254,    0.5349,    0.5440,    0.5494                        
    3.1200,    0.5276,    0.5371,    0.5459,    0.5516                        
    3.1250,    0.5293,    0.5391,    0.5474,    0.5534                        
    3.1300,    0.5311,    0.5410,    0.5489,    0.5552                        
    3.1350,    0.5329,    0.5429,    0.5504,    0.5570                        
    3.1400,    0.5347,    0.5448,    0.5519,    0.5588                        
    3.1450,    0.5365,    0.5467,    0.5534,    0.5606                        
    3.1500,    0.5383,    0.5486,    0.5549,    0.5624                        
    3.1550,    0.5402,    0.5505,    0.5564,    0.5642                        
    3.1600,    0.5420,    0.5523,    0.5579,    0.5660                        
    3.1650,    0.5438,    0.5542,    0.5594,    0.5678                        
    3.1700,    0.5456,    0.5560,    0.5609,    0.5696                        
    3.1750,    0.5474,    0.5578,    0.5624,    0.5713                        
    3.1800,    0.5492,    0.5595,    0.5639,    0.5730                        
    3.1850,    0.5510,    0.5613,    0.5654,    0.5748                        
    3.1900,    0.5528,    0.5630,    0.5669,    0.5765                        
    3.1950,    0.5545,    0.5647,    0.5684,    0.5782                        
    3.2000,    0.5563,    0.5665,    0.5699,    0.5799                        
    3.2050,    0.5564,    0.5666,    0.5697,    0.5798                        
    3.2100,    0.5565,    0.5668,    0.5695,    0.5798                        
    3.2150,    0.5566,    0.5670,    0.5693,    0.5797                        
    3.2200,    0.5566,    0.5672,    0.5691,    0.5796                        
    3.2250,    0.5567,    0.5676,    0.5689,    0.5796                        
    3.2300,    0.5567,    0.5679,    0.5687,    0.5795                        
    3.2350,    0.5568,    0.5683,    0.5685,    0.5794                        
    3.2400,    0.5568,    0.5686,    0.5683,    0.5793                        
    3.2450,    0.5568,    0.5689,    0.5681,    0.5791                        
    3.2500,    0.5568,    0.5691,    0.5679,    0.5790                        
    3.2550,    0.5569,    0.5692,    0.5678,    0.5789                        
    3.2600,    0.5569,    0.5693,    0.5676,    0.5787                        
    3.2650,    0.5569,    0.5692,    0.5674,    0.5785                        
    3.2700,    0.5570,    0.5692,    0.5672,    0.5783                        
    3.2750,    0.5570,    0.5690,    0.5670,    0.5781                        
    3.2800,    0.5570,    0.5689,    0.5668,    0.5779                        
    3.2850,    0.5528,    0.5645,    0.5624,    0.5734                        
    3.2900,    0.5486,    0.5602,    0.5579,    0.5689                        
    3.2950,    0.5443,    0.5560,    0.5535,    0.5644                        
    3.3000,    0.5400,    0.5518,    0.5491,    0.5599                        
    3.3050,    0.5357,    0.5476,    0.5446,    0.5555                        
    3.3100,    0.5314,    0.5435,    0.5402,    0.5510                        
    3.3150,    0.5271,    0.5394,    0.5358,    0.5465                        
    3.3200,    0.5227,    0.5352,    0.5313,    0.5421                        
    3.3250,    0.5183,    0.5310,    0.5269,    0.5376                        
    3.3300,    0.5140,    0.5268,    0.5225,    0.5331                        
    3.3350,    0.5096,    0.5225,    0.5180,    0.5286                        
    3.3400,    0.5053,    0.5182,    0.5136,    0.5241                        
    3.3450,    0.5009,    0.5138,    0.5092,    0.5195                        
    3.3500,    0.4966,    0.5094,    0.5048,    0.5150                        
    3.3550,    0.4922,    0.5049,    0.5003,    0.5104                        
    3.3600,    0.4878,    0.5003,    0.4959,    0.5059                        
    3.3650,    0.4798,    0.4920,    0.4878,    0.4977                        
    3.3700,    0.4718,    0.4837,    0.4797,    0.4894                        
    3.3750,    0.4637,    0.4754,    0.4716,    0.4812                        
    3.3800,    0.4556,    0.4670,    0.4635,    0.4730                        
    3.3850,    0.4475,    0.4586,    0.4554,    0.4648                        
    3.3900,    0.4394,    0.4502,    0.4473,    0.4566                        
    3.3950,    0.4312,    0.4417,    0.4392,    0.4484                        
    3.4000,    0.4230,    0.4333,    0.4311,    0.4403                        
    3.4050,    0.4148,    0.4249,    0.4230,    0.4322                        
    3.4100,    0.4067,    0.4165,    0.4150,    0.4241                        
    3.4150,    0.3985,    0.4082,    0.4069,    0.4161                        
    3.4200,    0.3903,    0.3999,    0.3988,    0.4081                        
    3.4250,    0.3821,    0.3916,    0.3907,    0.4001                        
    3.4300,    0.3740,    0.3833,    0.3826,    0.3922                        
    3.4350,    0.3658,    0.3751,    0.3745,    0.3842                        
    3.4400,    0.3576,    0.3669,    0.3664,    0.3762                        
    3.4450,    0.3490,    0.3582,    0.3578,    0.3677                        
    3.4500,    0.3403,    0.3496,    0.3493,    0.3592                        
    3.4550,    0.3317,    0.3409,    0.3407,    0.3506                        
    3.4600,    0.3230,    0.3322,    0.3321,    0.3419                        
    3.4650,    0.3144,    0.3235,    0.3235,    0.3332                        
    3.4700,    0.3057,    0.3149,    0.3150,    0.3245                        
    3.4750,    0.2971,    0.3062,    0.3064,    0.3157                        
    3.4800,    0.2885,    0.2976,    0.2978,    0.3069                        
    3.4850,    0.2799,    0.2889,    0.2893,    0.2981                        
    3.4900,    0.2713,    0.2802,    0.2807,    0.2893                        
    3.4950,    0.2628,    0.2715,    0.2721,    0.2805                        
    3.5000,    0.2543,    0.2629,    0.2636,    0.2717                        
    3.5050,    0.2458,    0.2542,    0.2550,    0.2629                        
    3.5100,    0.2373,    0.2455,    0.2464,    0.2541                        
    3.5150,    0.2289,    0.2368,    0.2378,    0.2453                        
    3.5200,    0.2205,    0.2282,    0.2293,    0.2366                        
    3.5250,    0.2150,    0.2226,    0.2238,    0.2310                        
    3.5300,    0.2095,    0.2169,    0.2182,    0.2254                        
    3.5350,    0.2041,    0.2113,    0.2127,    0.2198                        
    3.5400,    0.1986,    0.2057,    0.2072,    0.2142                        
    3.5450,    0.1931,    0.2001,    0.2017,    0.2086                        
    3.5500,    0.1876,    0.1945,    0.1961,    0.2030                        
    3.5550,    0.1821,    0.1889,    0.1906,    0.1974                        
    3.5600,    0.1766,    0.1833,    0.1851,    0.1918                        
    3.5650,    0.1712,    0.1778,    0.1796,    0.1861                        
    3.5700,    0.1658,    0.1723,    0.1741,    0.1805                        
    3.5750,    0.1605,    0.1668,    0.1685,    0.1748                        
    3.5800,    0.1552,    0.1613,    0.1630,    0.1691                        
    3.5850,    0.1499,    0.1559,    0.1575,    0.1635                        
    3.5900,    0.1447,    0.1505,    0.1520,    0.1577                        
    3.5950,    0.1394,    0.1451,    0.1464,    0.1520                        
    3.6000,    0.1343,    0.1397,    0.1409,    0.1462                        
    3.6050,    0.1330,    0.1383,    0.1394,    0.1446                        
    3.6100,    0.1317,    0.1370,    0.1379,    0.1429                        
    3.6150,    0.1305,    0.1356,    0.1364,    0.1412                        
    3.6200,    0.1293,    0.1343,    0.1348,    0.1394                        
    3.6250,    0.1281,    0.1329,    0.1333,    0.1377                        
    3.6300,    0.1269,    0.1316,    0.1318,    0.1359                        
    3.6350,    0.1258,    0.1302,    0.1303,    0.1341                        
    3.6400,    0.1246,    0.1289,    0.1287,    0.1322                        
    3.6450,    0.1235,    0.1276,    0.1272,    0.1304                        
    3.6500,    0.1224,    0.1262,    0.1257,    0.1287                        
    3.6550,    0.1212,    0.1249,    0.1242,    0.1269                        
    3.6600,    0.1201,    0.1236,    0.1226,    0.1251                        
    3.6650,    0.1189,    0.1222,    0.1211,    0.1234                        
    3.6700,    0.1177,    0.1209,    0.1196,    0.1217                        
    3.6750,    0.1165,    0.1195,    0.1181,    0.1200                        
    3.6800,    0.1153,    0.1182,    0.1166,    0.1183                        
    3.6850,    0.1170,    0.1198,    0.1180,    0.1196                        
    3.6900,    0.1186,    0.1214,    0.1194,    0.1210                        
    3.6950,    0.1202,    0.1229,    0.1208,    0.1223                        
    3.7000,    0.1219,    0.1245,    0.1222,    0.1236                        
    3.7050,    0.1235,    0.1260,    0.1237,    0.1249                        
    3.7100,    0.1250,    0.1275,    0.1251,    0.1263                        
    3.7150,    0.1266,    0.1290,    0.1265,    0.1276                        
    3.7200,    0.1282,    0.1305,    0.1279,    0.1289                        
    3.7250,    0.1297,    0.1320,    0.1293,    0.1303                        
    3.7300,    0.1313,    0.1334,    0.1308,    0.1317                        
    3.7350,    0.1328,    0.1349,    0.1322,    0.1330                        
    3.7400,    0.1344,    0.1364,    0.1336,    0.1344                        
    3.7450,    0.1359,    0.1378,    0.1350,    0.1359                        
    3.7500,    0.1375,    0.1393,    0.1364,    0.1373                        
    3.7550,    0.1390,    0.1407,    0.1379,    0.1387                        
    3.7600,    0.1406,    0.1422,    0.1393,    0.1402                        
    3.7650,    0.1414,    0.1430,    0.1401,    0.1410                        
    3.7700,    0.1423,    0.1439,    0.1409,    0.1419                        
    3.7750,    0.1431,    0.1447,    0.1417,    0.1427                        
    3.7800,    0.1439,    0.1455,    0.1425,    0.1435                        
    3.7850,    0.1447,    0.1464,    0.1433,    0.1444                        
    3.7900,    0.1454,    0.1472,    0.1441,    0.1452                        
    3.7950,    0.1461,    0.1480,    0.1449,    0.1461                        
    3.8000,    0.1468,    0.1488,    0.1457,    0.1469                        
    3.8050,    0.1475,    0.1496,    0.1465,    0.1477                        
    3.8100,    0.1481,    0.1504,    0.1474,    0.1485                        
    3.8150,    0.1488,    0.1512,    0.1482,    0.1494                        
    3.8200,    0.1495,    0.1520,    0.1490,    0.1502                        
    3.8250,    0.1502,    0.1527,    0.1498,    0.1510                        
    3.8300,    0.1509,    0.1534,    0.1506,    0.1519                        
    3.8350,    0.1516,    0.1541,    0.1514,    0.1527                        
    3.8400,    0.1524,    0.1548,    0.1522,    0.1535                        
    3.8450,    0.1520,    0.1545,    0.1519,    0.1533                        
    3.8500,    0.1517,    0.1542,    0.1517,    0.1530                        
    3.8550,    0.1514,    0.1538,    0.1514,    0.1528                        
    3.8600,    0.1511,    0.1535,    0.1512,    0.1525                        
    3.8650,    0.1508,    0.1532,    0.1509,    0.1523                        
    3.8700,    0.1505,    0.1529,    0.1507,    0.1521                        
    3.8750,    0.1502,    0.1527,    0.1504,    0.1518                        
